variant	LocationID	LocationName	sample_id	sample_date	value
B.1.351	ATTP_8-Bregenz	Bregenz		2021-12-26	0.0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_21583_S105813	2021-12-26	0.932930907447711
BA.1	ATTP_8-Bregenz	Bregenz	CoV_21583_S105813	2021-12-26	0.0670590952215758
BA.2	ATTP_8-Bregenz	Bregenz		2021-12-26	0.0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-12-28	0.0
B.1.1.70	ATTP_8-Bregenz	Bregenz		2021-12-28	0.0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-12-28	0.0
B.1.258	ATTP_8-Bregenz	Bregenz		2021-12-28	0.0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-12-28	0.0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_23269_S107940	2021-12-28	0.88499
BA.1	ATTP_8-Bregenz	Bregenz	CoV_23269_S107940	2021-12-28	0.10707
BA.2	ATTP_8-Bregenz	Bregenz		2021-12-28	0.0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-12-30	0.0
B.1.1.70	ATTP_8-Bregenz	Bregenz		2021-12-30	0.0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-12-30	0.0
B.1.258	ATTP_8-Bregenz	Bregenz		2021-12-30	0.0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-12-30	0.0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_23270_S107952	2021-12-30	0.78001
BA.1	ATTP_8-Bregenz	Bregenz	CoV_23270_S107952	2021-12-30	0.20981
BA.2	ATTP_8-Bregenz	Bregenz		2021-12-30	0.0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2022-01-01	0.0
B.1.1.70	ATTP_8-Bregenz	Bregenz		2022-01-01	0.0
B.1.160	ATTP_8-Bregenz	Bregenz		2022-01-01	0.0
B.1.258	ATTP_8-Bregenz	Bregenz		2022-01-01	0.0
B.1.351	ATTP_8-Bregenz	Bregenz		2022-01-01	0.0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_21879_S105960	2022-01-01	0.57686
BA.1	ATTP_8-Bregenz	Bregenz	CoV_21879_S105960	2022-01-01	0.40886
BA.2	ATTP_8-Bregenz	Bregenz		2022-01-01	0.0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2022-01-07	0.0
B.1.1.70	ATTP_8-Bregenz	Bregenz		2022-01-07	0.0
B.1.160	ATTP_8-Bregenz	Bregenz		2022-01-07	0.0
B.1.258	ATTP_8-Bregenz	Bregenz		2022-01-07	0.0
B.1.351	ATTP_8-Bregenz	Bregenz		2022-01-07	0.0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_23272_S107964	2022-01-07	0.26008
BA.1	ATTP_8-Bregenz	Bregenz	CoV_23272_S107964	2022-01-07	0.62471
BA.2	ATTP_8-Bregenz	Bregenz		2022-01-07	0.0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2022-01-09	0.0
B.1.1.70	ATTP_8-Bregenz	Bregenz		2022-01-09	0.0
B.1.160	ATTP_8-Bregenz	Bregenz		2022-01-09	0.0
B.1.258	ATTP_8-Bregenz	Bregenz		2022-01-09	0.0
B.1.351	ATTP_8-Bregenz	Bregenz		2022-01-09	0.0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_22346_S106701	2022-01-09	0.22577
BA.1	ATTP_8-Bregenz	Bregenz	CoV_22346_S106701	2022-01-09	0.63986
BA.2	ATTP_8-Bregenz	Bregenz		2022-01-09	0.0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2022-01-11	0.0
B.1.1.70	ATTP_8-Bregenz	Bregenz		2022-01-11	0.0
B.1.160	ATTP_8-Bregenz	Bregenz		2022-01-11	0.0
B.1.258	ATTP_8-Bregenz	Bregenz		2022-01-11	0.0
B.1.351	ATTP_8-Bregenz	Bregenz		2022-01-11	0.0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_23274_S107976	2022-01-11	0.145970461180475
BA.1	ATTP_8-Bregenz	Bregenz	CoV_23274_S107976	2022-01-11	0.809590078121863
BA.2	ATTP_8-Bregenz	Bregenz	CoV_23274_S107976	2022-01-11	0.0444296673087865
B.1.1.7	ATTP_8-Bregenz	Bregenz		2022-01-13	0.0
B.1.1.70	ATTP_8-Bregenz	Bregenz		2022-01-13	0.0
B.1.160	ATTP_8-Bregenz	Bregenz		2022-01-13	0.0
B.1.258	ATTP_8-Bregenz	Bregenz		2022-01-13	0.0
B.1.351	ATTP_8-Bregenz	Bregenz		2022-01-13	0.0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_23275_S107891	2022-01-13	0.13256
BA.1	ATTP_8-Bregenz	Bregenz	CoV_23275_S107891	2022-01-13	0.79934
BA.2	ATTP_8-Bregenz	Bregenz		2022-01-13	0.0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2022-01-15	0.0
B.1.1.70	ATTP_8-Bregenz	Bregenz		2022-01-15	0.0
B.1.160	ATTP_8-Bregenz	Bregenz		2022-01-15	0.0
B.1.258	ATTP_8-Bregenz	Bregenz		2022-01-15	0.0
B.1.351	ATTP_8-Bregenz	Bregenz		2022-01-15	0.0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_22733_S107075	2022-01-15	0.18846
BA.1	ATTP_8-Bregenz	Bregenz	CoV_22733_S107075	2022-01-15	0.80651
BA.2	ATTP_8-Bregenz	Bregenz		2022-01-15	0.0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2022-01-23	0.0
B.1.1.70	ATTP_8-Bregenz	Bregenz		2022-01-23	0.0
B.1.160	ATTP_8-Bregenz	Bregenz		2022-01-23	0.0
B.1.258	ATTP_8-Bregenz	Bregenz		2022-01-23	0.0
B.1.351	ATTP_8-Bregenz	Bregenz		2022-01-23	0.0
B.1.617.2	ATTP_8-Bregenz	Bregenz		2022-01-23	0.0
BA.1	ATTP_8-Bregenz	Bregenz	CoV_23230_S108071	2022-01-23	0.84447
BA.2	ATTP_8-Bregenz	Bregenz	CoV_23230_S108071	2022-01-23	0.14229
B.1.1.7	ATTP_8-Bregenz	Bregenz		2022-01-29	0.0
B.1.1.70	ATTP_8-Bregenz	Bregenz		2022-01-29	0.0
B.1.160	ATTP_8-Bregenz	Bregenz		2022-01-29	0.0
B.1.258	ATTP_8-Bregenz	Bregenz		2022-01-29	0.0
B.1.351	ATTP_8-Bregenz	Bregenz		2022-01-29	0.0
B.1.617.2	ATTP_8-Bregenz	Bregenz		2022-01-29	0.0
BA.1	ATTP_8-Bregenz	Bregenz	CoV_23787_S108186	2022-01-29	0.8229
BA.2	ATTP_8-Bregenz	Bregenz	CoV_23787_S108186	2022-01-29	0.13901
B.1.1.7	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-05	0.0
B.1.160	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-05	0.0
B.1.258	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-05	0.0
B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_21279_S104811	2021-12-05	0.99186
BA.1	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-05	0.0
BA.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-05	0.0
B.1.1.7	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-12	0.0
B.1.160	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-12	0.0
B.1.258	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-12	0.0
B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_21417_S105470	2021-12-12	0.98469
BA.1	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-12	0.0
BA.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-12	0.0
B.1.1.7	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-19	0.0
B.1.160	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-19	0.0
B.1.258	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-19	0.0
B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_21500_S105591	2021-12-19	0.89116806402439
BA.1	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_21500_S105591	2021-12-19	0.108822408536585
BA.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-19	0.0
B.1.1.7	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-26	0.0
B.1.160	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-26	0.0
B.1.258	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-26	0.0
B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_21589_S105765	2021-12-26	0.691229652173096
BA.1	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_21589_S105765	2021-12-26	0.308760954715811
BA.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2021-12-26	0.0
B.1.1.7	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-02	0.0
B.1.160	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-02	0.0
B.1.258	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-02	0.0
B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_21885_S106319	2022-01-02	0.24826
BA.1	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_21885_S106319	2022-01-02	0.74743
BA.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-02	0.0
B.1.1.7	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-09	0.0
B.1.160	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-09	0.0
B.1.258	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-09	0.0
B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_22351_S106761	2022-01-09	0.0754062011736381
BA.1	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_22351_S106761	2022-01-09	0.924584039653471
BA.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-09	0.0
B.1.1.7	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-16	0.0
B.1.160	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-16	0.0
B.1.258	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-16	0.0
B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-16	0.0
BA.1	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_22739_S107054	2022-01-16	0.97594
BA.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-16	0.0
B.1.1.7	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-23	0.0
B.1.160	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-23	0.0
B.1.258	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-23	0.0
B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-23	0.0
BA.1	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_23236_S108050	2022-01-23	0.95082
BA.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-23	0.0
B.1.1.7	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-30	0.0
B.1.160	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-30	0.0
B.1.258	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-30	0.0
B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl		2022-01-30	0.0
BA.1	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_23793_S108258	2022-01-30	0.699238529251383
BA.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_23793_S108258	2022-01-30	0.300751733271013
B.1.1.7	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-05	0.0
B.1.1.70	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-05	0.0
B.1.160	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-05	0.0
B.1.258	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-05	0.0
B.1.351	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-05	0.0
B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_21276_S105005	2021-12-05	0.98925
BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-05	0.0
BA.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-05	0.0
B.1.1.7	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-12	0.0
B.1.1.70	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-12	0.0
B.1.160	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-12	0.0
B.1.258	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-12	0.0
B.1.351	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-12	0.0
B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_21414_S105549	2021-12-12	0.98818
BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-12	0.0
BA.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-12	0.0
B.1.1.7	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-19	0.0
B.1.1.70	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-19	0.0
B.1.160	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-19	0.0
B.1.258	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-19	0.0
B.1.351	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-19	0.0
B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_21497_S105713	2021-12-19	0.914176785859323
BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_21497_S105713	2021-12-19	0.0858134284760882
BA.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-19	0.0
B.1.1.7	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-26	0.0
B.1.1.70	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-26	0.0
B.1.160	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-26	0.0
B.1.258	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-26	0.0
B.1.351	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-26	0.0
B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_21586_S105803	2021-12-26	0.69307
BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_21586_S105803	2021-12-26	0.28515
BA.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2021-12-26	0.0
B.1.1.7	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-02	0.0
B.1.1.70	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-02	0.0
B.1.160	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-02	0.0
B.1.258	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-02	0.0
B.1.351	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-02	0.0
B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_21882_S105996	2022-01-02	0.37482
BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_21882_S105996	2022-01-02	0.5452
BA.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-02	0.0
B.1.1.7	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-09	0.0
B.1.1.70	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-09	0.0
B.1.160	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-09	0.0
B.1.258	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-09	0.0
B.1.351	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-09	0.0
B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_22348_S106725	2022-01-09	0.1142
BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_22348_S106725	2022-01-09	0.83255
BA.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-09	0.0
B.1.1.7	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-16	0.0
B.1.1.70	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-16	0.0
B.1.160	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-16	0.0
B.1.258	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-16	0.0
B.1.351	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-16	0.0
B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_22669_S106988	2022-01-16	0.038179
BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_22669_S106988	2022-01-16	0.90712
BA.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_22669_S106988	2022-01-16	0.048583
B.1.1.7	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-16	0.0
B.1.1.70	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-16	0.0
B.1.160	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-16	0.0
B.1.258	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-16	0.0
B.1.351	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-16	0.0
B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_22736_S107111	2022-01-16	0.034478
BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_22736_S107111	2022-01-16	0.90679
BA.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_22736_S107111	2022-01-16	0.049192
B.1.1.7	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-18	0.0
B.1.1.70	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-18	0.0
B.1.160	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-18	0.0
B.1.258	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-18	0.0
B.1.351	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-18	0.0
B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_23142_S107969	2022-01-18	0.035376
BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_23142_S107969	2022-01-18	0.91118
BA.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_23142_S107969	2022-01-18	0.049265
B.1.1.7	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-23	0.0
B.1.1.70	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-23	0.0
B.1.160	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-23	0.0
B.1.258	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-23	0.0
B.1.351	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-23	0.0
B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-23	0.0
BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_23165_S107962	2022-01-23	0.950851397049288
BA.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_23165_S107962	2022-01-23	0.0491386275898531
B.1.1.7	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-23	0.0
B.1.1.70	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-23	0.0
B.1.160	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-23	0.0
B.1.258	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-23	0.0
B.1.351	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-23	0.0
B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-23	0.0
BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_23233_S108014	2022-01-23	0.94997
BA.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-23	0.0
B.1.1.7	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-25	0.0
B.1.1.70	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-25	0.0
B.1.160	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-25	0.0
B.1.258	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-25	0.0
B.1.351	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-25	0.0
B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-25	0.0
BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_23523_S108316	2022-01-25	0.91632
BA.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_23523_S108316	2022-01-25	0.071873
B.1.1.7	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-30	0.0
B.1.1.70	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-30	0.0
B.1.160	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-30	0.0
B.1.258	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-30	0.0
B.1.351	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-30	0.0
B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-30	0.0
BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_23551_S108272	2022-01-30	0.83221
BA.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_23551_S108272	2022-01-30	0.12487
B.1.1.7	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-30	0.0
B.1.1.70	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-30	0.0
B.1.160	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-30	0.0
B.1.258	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-30	0.0
B.1.351	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-30	0.0
B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2		2022-01-30	0.0
BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_23790_S108222	2022-01-30	0.83205
BA.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_23790_S108222	2022-01-30	0.13212
B.1.1.7	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-01	0.0
B.1.1.70	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-01	0.0
B.1.160	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-01	0.0
B.1.258	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-01	0.0
B.1.617.2	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen	CoV_21277_S104850	2021-12-01	0.97731
BA.1	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-01	0.0
BA.2	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-01	0.0
B.1.1.7	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-13	0.0
B.1.1.70	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-13	0.0
B.1.160	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-13	0.0
B.1.258	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-13	0.0
B.1.617.2	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen	CoV_21415_S105448	2021-12-13	0.99099
BA.1	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-13	0.0
BA.2	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-13	0.0
B.1.1.7	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-15	0.0
B.1.1.70	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-15	0.0
B.1.160	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-15	0.0
B.1.258	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-15	0.0
B.1.617.2	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen	CoV_21498_S105582	2021-12-15	0.95045
BA.1	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-15	0.0
BA.2	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-15	0.0
B.1.1.7	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-22	0.0
B.1.1.70	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-22	0.0
B.1.160	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-22	0.0
B.1.258	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-22	0.0
B.1.617.2	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen	CoV_21587_S105792	2021-12-22	0.619539659194169
BA.1	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen	CoV_21587_S105792	2021-12-22	0.380450972861064
BA.2	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2021-12-22	0.0
B.1.1.7	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen		2022-01-05	0.0
